country_name,indicator_name,sex,age_group,age_categories,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
nicaragua,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,ADULTS,2.894,3.213,2.793,2.435,4.0,4.296,,5.173,3.819,3.651,3.569
new caledonia,unemployment rate by sex and age,MALE,15-24,YOUTH,36.931,35.875,34.889,33.657,,29.813,44.437,36.462,29.601,29.326,29.251
LUXEMBOURG,unemployment rate by sex and age,FEMALE,15-24,youth,17.967,15.671,18.061,13.274,11.919,16.016,21.378,,18.508,21.649,
CHAD,nan,MALE,UNDER 15,CHILDREN,1.093,1.148,,,,1.289,2.147,1.943,1.336,1.203,1.145
guam,unemployment rate by sex and age,FEMALE,15-24,youth,18.262,,12.969,13.036,13.105,13.077,15.246,14.338,13.496,13.437,13.37
IRAQ,UNEMPLOYMENT RATE BY SEX AND AGE,female,25+,ADULTS,17.175,17.919,18.376,25.492,23.766,22.181,21.24,19.84,21.93,22.892,23.512
iceland,unemployment rate by sex and age,FEMALE,15-24,YOUTH,6.516,6.62,291.2396381903166,6.792,5.429,5.49,8.864,,5.517,5.243,6.043
NAN,unemployment rate by sex and age,MALE,15-24,YOUTH,9.943,8.839,8.138,,6.848,5.957,7.383,7.444,,5.959,6.442
"congo, democratic republic of the",nan,MALE,25+,adults,4.106,4.118,4.259,4.401,4.441,4.41,5.381,5.403,4.441,4.276,4.247
nan,unemployment rate by sex and age,FEMALE,under 15,nan,,,3.885,418.26368667504937,3.919,,5.171,4.614,4.252,4.141,4.069
IRELAND,unemployment rate by sex and age,female,25+,ADULTS,9.609,7.893,6.717,5.41,4.734,3.846,,4.847,3.749,3.318,3.612
ISRAEL,unemployment rate by sex and age,MALE,25+,ADULTS,4.938,4.321,3.918,3.563,3.417,3.205,3.836,4.44,3.228,2.98,3.298
guinea,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,25+,ADULTS,4.151,4.371,4.141,3.949,3.948,4.296,4.955,,4.805,4.722,4.687
"korea, republic of",unemployment rate by sex and age,MALE,25+,adults,2.828,3.234,3.36,3.432,3.601,3.556,3.575,3.328,2.529,2.53,2.69
MADAGASCAR,unemployment rate by sex and age,female,25+,ADULTS,1.024,1.315,1.3,1.298,1.303,1.304,1.565,,1.446,1.389,1.357
COLOMBIA,unemployment rate by sex and age,FEMALE,25+,nan,8.592,8.533,8.937,9.26,9.493,10.634,17.721,,10.994,9.807,9.691
saint vincent and the grenadines,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,nan,youth,40.268,40.482,40.602,,41.273,42.113,46.565,45.339,43.309,41.776,40.709
BANGLADESH,unemployment rate by sex and age,female,UNDER 15,CHILDREN,7.441,7.363,7.283,,6.651,6.648,7.732,7.688,6.619,6.504,6.516
south africa,unemployment rate by sex and age,nan,15-24,YOUTH,47.622,46.809,49.764,47.727,48.744,51.711,48.41,54.883,54.332,,55.756
nan,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,under 15,children,30.523,29.033,28.052,26.013,,21.208,19.274,18.841,16.356,14.106,12.633
NIGERIA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,adults,3.276,3.46,,4.155,4.344,4.386,4.413,3.593,1.975,1.813,1.769
georgia,NAN,MALE,15-24,youth,40.408,34.702,37.428,26.398,26.475,28.615,29.971,29.464,28.881,29.091,29.57
colombia,unemployment rate by sex and age,FEMALE,under 15,CHILDREN,11.304,11.118,11.469,11.759,12.028,13.127,20.516,18.169,13.25,11.82,11.679
kuwait,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,under 15,children,5.861,4.75,5.793,5.885,5.941,6.032,8.518,7.451,5.998,5.804,5.684
samoa,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,25+,ADULTS,,7.304,8.49,9.812,9.962,10.128,,11.454,10.794,10.24,10.051
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,youth,7.07,7.057,7.129,7.176,7.135,7.062,8.282,8.056,7.277,7.135,7.086
AUSTRIA,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,25+,adults,4.718,4.669,4.904,4.578,4.091,3.974,4.505,5.684,4.133,4.356,4.747
singapore,UNEMPLOYMENT RATE BY SEX AND AGE,male,UNDER 15,children,3.478,3.656,3.787,4.032,3.442,2.935,,4.355,,3.036,3.3
timor-leste,unemployment rate by sex and age,MALE,15-24,youth,9.227,9.969,,,7.484,5.845,4.661,2.993,2.481,2.62,253.06001403432947
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,YOUTH,19.84,16.349,,12.586,478.69225733239847,10.616,15.245,14.5,9.915,10.339,11.056
brazil,unemployment rate by sex and age,MALE,25+,ADULTS,3.886,5.138,7.158,8.15,7.714,7.228,8.836,7.937,5.425,4.804,4.599
ITALY,nan,female,25+,ADULTS,11.772,10.856,11.082,10.894,10.413,9.915,9.073,9.396,8.386,7.783,7.971
trinidad and tobago,NAN,FEMALE,25+,ADULTS,2.253,2.419,2.488,2.815,3.073,3.262,3.729,4.214,3.596,3.348,3.163
DJIBOUTI,unemployment rate by sex and age,female,UNDER 15,CHILDREN,36.384,36.106,35.896,35.969,36.127,36.196,38.015,38.097,,36.27,35.947
GEORGIA,unemployment rate by sex and age,female,25+,adults,12.956,11.761,11.173,11.118,9.304,8.513,8.63,8.808,8.683,8.729,8.865
NORWAY,unemployment rate by sex and age,female,under 15,children,3.233,4.004,3.913,3.69,3.541,3.394,4.129,4.151,3.071,3.371,3.132
azerbaijan,unemployment rate by sex and age,nan,UNDER 15,CHILDREN,5.817,,5.883,5.904,5.744,5.743,8.394,6.961,6.516,6.524,253.06001403432947
LESOTHO,unemployment rate by sex and age,female,15-24,NAN,32.743,33.321,33.259,33.979,34.478,34.925,39.0,37.954,35.154,,33.954
BAHAMAS,unemployment rate by sex and age,female,25+,ADULTS,11.521,10.299,11.53,8.796,7.407,7.415,9.339,8.835,7.731,,7.262
NEW CALEDONIA,unemployment rate by sex and age,MALE,UNDER 15,children,,12.554,11.396,10.137,11.607,10.274,14.121,12.626,10.415,10.194,10.128
BAHAMAS,unemployment rate by sex and age,male,15-24,NAN,26.025,21.536,20.912,16.96,,22.215,,25.109,23.049,21.686,21.446
SAINT LUCIA,unemployment rate by sex and age,FEMALE,15-24,youth,,44.519,43.419,42.66,39.37,33.242,42.298,41.793,25.956,28.348,
SINGAPORE,unemployment rate by sex and age,FEMALE,25+,ADULTS,3.324,3.187,3.669,3.662,3.167,2.766,3.683,4.375,3.376,2.999,3.256
equatorial guinea,unemployment rate by sex and age,FEMALE,25+,adults,7.568,7.664,7.741,7.813,7.793,7.911,8.367,8.741,8.253,8.147,8.077
"moldova, republic of",unemployment rate by sex and age,FEMALE,15-24,youth,2.214,2.935,2.195,3.988,3.458,2.38,,1.554,3.155,3.766,3.572
KYRGYZSTAN,UNEMPLOYMENT RATE BY SEX AND AGE,female,UNDER 15,children,3.438,,3.664,3.775,3.884,4.488,,4.309,4.282,,4.328
latvia,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,UNDER 15,NAN,9.839,8.636,8.393,7.677,6.413,5.423,7.065,6.533,5.508,5.09,
TUNISIA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,nan,YOUTH,35.472,33.958,,34.513,34.991,38.801,42.567,41.246,,40.279,40.158
IRELAND,NAN,male,NAN,youth,26.589,23.598,19.655,16.046,14.782,14.168,15.236,14.423,10.122,11.222,12.477
EL SALVADOR,unemployment rate by sex and age,MALE,UNDER 15,CHILDREN,4.877,4.371,4.826,4.657,4.191,4.022,4.723,4.026,2.786,2.568,2.506
congo,UNEMPLOYMENT RATE BY SEX AND AGE,male,under 15,CHILDREN,18.457,19.001,19.422,19.899,19.959,19.506,21.458,21.344,19.158,18.534,18.172
cyprus,unemployment rate by sex and age,FEMALE,15-24,youth,34.344,30.911,31.859,23.191,16.17,14.631,12.375,16.42,18.555,14.667,14.493
paraguay,unemployment rate by sex and age,male,15-24,NAN,,10.367,9.049,10.992,11.778,12.137,13.115,,12.343,,10.874
"KOREA, REPUBLIC OF",unemployment rate by sex and age,female,25+,adults,,2.865,2.924,2.936,3.149,3.111,3.576,3.476,2.812,2.561,2.63
malaysia,unemployment rate by sex and age,female,15-24,YOUTH,11.315,,11.968,,13.346,12.736,13.518,13.568,10.967,11.512,11.837
congo,unemployment rate by sex and age,female,25+,ADULTS,16.201,16.721,17.12,17.566,17.628,17.222,18.319,18.694,16.848,16.292,15.951
nan,unemployment rate by sex and age,female,25+,adults,21.162,20.566,20.431,20.65,20.985,21.058,21.267,22.074,21.623,21.492,21.424
ghana,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,nan,nan,3.118,5.105,3.994,2.493,2.395,2.325,2.573,,2.645,2.683,
ETHIOPIA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,youth,2.695,2.782,2.903,3.022,3.181,3.311,4.337,4.378,3.869,3.775,3.78
KYRGYZSTAN,nan,male,UNDER 15,CHILDREN,3.111,3.199,3.315,3.416,3.514,4.078,4.366,3.949,,3.848,3.867
nan,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,15-24,YOUTH,15.212,15.562,16.018,14.127,16.176,16.617,21.019,19.531,20.461,22.459,
NAN,unemployment rate by sex and age,MALE,25+,ADULTS,2.774,,3.235,3.206,3.111,3.022,3.709,3.687,3.397,3.275,3.13
BURKINA FASO,unemployment rate by sex and age,FEMALE,under 15,CHILDREN,4.458,4.637,4.697,,4.624,4.641,,5.191,4.99,4.919,4.846
FIJI,unemployment rate by sex and age,FEMALE,15-24,nan,18.954,20.058,21.433,21.948,22.348,22.531,25.252,24.713,23.089,21.932,21.667
FRENCH POLYNESIA,unemployment rate by sex and age,male,nan,children,10.965,10.782,10.684,10.645,,10.679,12.089,11.611,11.008,10.883,10.781
NAN,unemployment rate by sex and age,nan,15-24,youth,1.197,1.684,2.194,2.189,2.186,2.19,2.816,2.674,2.188,2.045,2.003
CAMBODIA,unemployment rate by sex and age,female,25+,ADULTS,0.576,0.282,0.75,0.097,0.083,0.068,0.122,,0.114,,0.115
TURKEY,unemployment rate by sex and age,MALE,UNDER 15,CHILDREN,9.04,9.193,9.565,9.381,9.519,12.344,12.314,10.681,8.946,8.207,8.44
MALTA,unemployment rate by sex and age,male,15-24,nan,13.607,13.123,10.141,11.076,11.12,10.476,13.204,13.799,10.928,12.423,11.177
kyrgyzstan,unemployment rate by sex and age,male,25+,ADULTS,2.516,,2.726,2.822,2.908,3.181,3.651,,3.024,3.056,3.069
nan,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,youth,39.169,44.598,43.664,45.734,46.235,46.65,52.886,,47.635,47.168,46.95
jordan,UNEMPLOYMENT RATE BY SEX AND AGE,NAN,NAN,youth,47.671,,54.067,48.964,49.031,48.74,,53.977,49.751,50.263,50.588
mongolia,UNEMPLOYMENT RATE BY SEX AND AGE,female,under 15,nan,,4.244,5.883,5.65,4.816,5.379,6.304,7.313,465.9260602831068,4.516,4.261
bulgaria,unemployment rate by sex and age,nan,NAN,youth,23.825,21.264,17.446,13.254,13.204,,14.561,,10.818,12.268,11.862
iraq,unemployment rate by sex and age,MALE,under 15,nan,8.399,8.527,8.454,10.187,,11.626,,14.222,13.096,13.173,13.032
germany,unemployment rate by sex and age,NAN,25+,nan,4.354,3.968,3.484,3.047,2.673,2.517,3.085,2.881,,2.509,2.595
MEXICO,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,adults,3.834,3.396,3.084,2.657,2.483,2.748,,3.347,2.653,2.241,2.421
new zealand,unemployment rate by sex and age,MALE,25+,ADULTS,3.171,3.287,291.2396381903166,2.788,2.735,2.598,2.93,2.499,,2.299,2.566
sao tome and principe,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,ADULTS,8.028,8.038,8.113,8.264,8.323,8.435,9.344,,,8.436,
BANGLADESH,UNEMPLOYMENT RATE BY SEX AND AGE,nan,15-24,YOUTH,11.802,13.0,14.112,16.389,16.442,16.524,,,17.284,16.928,16.992
dominican republic,unemployment rate by sex and age,FEMALE,nan,YOUTH,20.876,24.28,25.915,19.667,23.046,22.684,20.813,25.579,17.672,16.294,16.667
DENMARK,unemployment rate by sex and age,FEMALE,UNDER 15,CHILDREN,7.147,6.53,6.38,6.046,5.347,5.269,5.984,5.135,4.488,,4.945
nepal,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,ADULTS,7.239,7.23,7.209,7.182,7.166,,,8.935,7.402,,7.536
"korea, democratic people's republic of",NAN,female,15-24,youth,7.345,7.572,7.804,7.742,7.511,,8.672,8.497,7.972,7.879,7.77
SURINAME,nan,female,NAN,CHILDREN,12.008,11.447,11.166,11.108,,495.5104718529904,12.113,11.746,11.512,11.257,
BRUNEI DARUSSALAM,unemployment rate by sex and age,MALE,15-24,youth,23.043,,27.464,29.596,,17.987,23.21,11.995,11.899,12.095,12.063
MAURITIUS,unemployment rate by sex and age,FEMALE,under 15,children,10.858,10.717,10.433,10.066,9.549,9.72,10.217,8.655,8.502,,6.197
brunei darussalam,unemployment rate by sex and age,nan,25+,ADULTS,3.39,4.16,4.934,5.707,4.363,,3.997,2.727,2.218,2.227,2.143
HAITI,unemployment rate by sex and age,MALE,15-24,youth,26.883,26.836,27.14,27.196,27.369,27.678,30.94,29.998,29.272,29.414,
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,female,UNDER 15,CHILDREN,7.946,8.842,8.581,8.39,7.298,6.164,7.488,7.055,6.368,6.314,6.633
guatemala,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,adults,1.443,1.209,1.159,1.195,1.305,0.986,1.81,,1.375,1.41,
belarus,unemployment rate by sex and age,male,25+,adults,6.898,6.924,6.935,6.839,5.297,4.418,3.959,4.168,3.671,3.527,3.448
panama,unemployment rate by sex and age,FEMALE,15-24,YOUTH,13.85,,15.85,19.27,20.01,22.99,44.853,27.08,23.31,22.901,23.068
NAN,unemployment rate by sex and age,MALE,nan,YOUTH,4.767,5.2,6.493,6.057,5.899,5.312,9.386,7.421,9.44,6.321,4.02
guatemala,UNEMPLOYMENT RATE BY SEX AND AGE,male,15-24,YOUTH,4.55,3.847,4.447,3.714,3.786,3.975,4.371,3.057,4.438,,4.774
LIBYA,unemployment rate by sex and age,female,15-24,YOUTH,69.28,70.024,69.47,68.449,68.138,68.464,73.061,70.865,69.032,,67.018
LUXEMBOURG,NAN,male,25+,adults,4.535,4.983,5.002,4.614,4.439,4.579,5.173,3.876,3.584,,5.058
BAHRAIN,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,NAN,0.205,,0.237,0.245,,0.269,0.706,0.522,0.379,0.348,0.322
NEW CALEDONIA,UNEMPLOYMENT RATE BY SEX AND AGE,female,25+,ADULTS,11.628,11.014,10.426,9.743,8.006,,,8.572,8.62,8.45,8.418
canada,unemployment rate by sex and age,FEMALE,15-24,youth,11.495,10.815,10.726,9.597,9.421,,19.464,12.558,8.941,9.692,10.75
MYANMAR,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,ADULTS,0.45,0.468,0.533,0.638,0.413,0.188,0.453,1.991,0.978,1.035,1.052
ROMANIA,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,adults,5.982,6.403,5.55,4.631,3.827,3.369,4.304,4.828,4.83,,4.703
united states,unemployment rate by sex and age,MALE,15-24,youth,14.528,12.742,11.414,10.313,9.508,9.359,14.946,,8.707,8.876,9.903
UKRAINE,UNEMPLOYMENT RATE BY SEX AND AGE,female,15-24,nan,22.811,22.116,,418.26368667504937,19.305,15.365,18.539,295.40519255507814,,,
HAITI,unemployment rate by sex and age,MALE,25+,ADULTS,7.765,7.722,7.838,7.842,7.899,8.016,9.244,9.33,8.651,8.772,8.628
malaysia,UNEMPLOYMENT RATE BY SEX AND AGE,female,under 15,children,3.221,3.391,3.928,3.824,3.631,3.401,4.681,,3.837,3.815,3.789
NAN,unemployment rate by sex and age,male,nan,adults,6.012,5.755,291.2396381903166,,5.717,5.729,5.948,6.016,5.78,5.691,
CZECHIA,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,NAN,youth,15.044,11.311,9.91,7.373,6.372,5.364,7.213,7.539,5.945,9.142,8.985
BARBADOS,UNEMPLOYMENT RATE BY SEX AND AGE,MALE,25+,adults,9.329,8.275,5.737,6.256,5.918,6.772,8.128,7.927,6.96,6.497,253.06001403432947
TURKEY,UNEMPLOYMENT RATE BY SEX AND AGE,male,25+,adults,7.458,7.691,8.005,418.26368667504937,7.914,10.386,10.48,9.09,7.552,6.977,7.223
guam,unemployment rate by sex and age,female,25+,ADULTS,4.759,4.328,3.393,,3.441,3.422,3.858,3.861,3.59,3.584,3.571
HAITI,UNEMPLOYMENT RATE BY SEX AND AGE,female,UNDER 15,children,,16.66,,16.781,16.844,17.073,18.695,18.633,17.945,17.997,17.773
CENTRAL AFRICAN REPUBLIC,UNEMPLOYMENT RATE BY SEX AND AGE,FEMALE,15-24,youth,11.557,11.741,11.769,11.714,11.389,11.508,12.999,,12.056,11.897,11.776
EGYPT,NAN,nan,25+,nan,5.778,,4.696,,4.932,3.455,4.738,4.304,3.807,3.568,3.483
CONGO,unemployment rate by sex and age,FEMALE,25+,ADULTS,16.201,16.721,17.12,17.566,17.628,17.222,18.319,18.694,16.848,16.292,15.951
NAN,UNEMPLOYMENT RATE BY SEX AND AGE,female,25+,adults,1.854,2.108,2.55,2.274,2.096,2.676,3.629,3.008,1.858,1.78,1.789
